connected to mqtt://192.168.0.153:1883  (read-only scan)

--- 0x0000..0x07FF   explicit range
  0x05B0 =      0   signed      0
  0x05B1 =      0   signed      0
  0x05B2 =      0   signed      0
  0x05B3 =      0   signed      0
  0x05B4 =      0   signed      0
  0x05B5 =      0   signed      0
  0x05B6 =      0   signed      0
  0x05B7 =      0   signed      0
  0x05B8 =      0   signed      0
  0x05B9 =      0   signed      0
  0x05BA =      0   signed      0
  0x05BB =      0   signed      0
  0x05BC =      0   signed      0
  0x05BD =      0   signed      0
  0x05BE =      0   signed      0
  0x05BF =      0   signed      0
  0x05C0 =      0   signed      0
  0x05C1 =      0   signed      0
  0x05C2 =      0   signed      0
  0x05C3 =      0   signed      0
  0x05C4 =      0   signed      0
  0x05C5 =      0   signed      0
  0x05C6 =      0   signed      0
  0x05C7 =      0   signed      0
  0x05C8 =      0   signed      0
  0x05C9 =      0   signed      0
  0x05CA =      0   signed      0
  0x05CB =      0   signed      0
  0x05CC =      0   signed      0
  0x05CD =      0   signed      0
  0x05CE =      0   signed      0
  0x05CF =      0   signed      0
  0x05D0 =      0   signed      0
  0x05D1 =      0   signed      0
  0x05D2 =      0   signed      0
  0x05D3 =      0   signed      0
  0x05D4 =      0   signed      0
  0x05D5 =      0   signed      0
  0x05D6 =      0   signed      0
  0x05D7 =      0   signed      0
  0x05D8 =      0   signed      0
  0x05D9 =      0   signed      0
  0x05DA =      0   signed      0
  0x05DB =      0   signed      0
  0x05DC =      0   signed      0
  0x05DD =      0   signed      0
  0x05DE =      0   signed      0
  0x05DF =      0   signed      0
  0x05E0 =      0   signed      0
  0x05E1 =      0   signed      0
  0x05E2 =      0   signed      0
  0x05E3 =      0   signed      0
  0x05E4 =      0   signed      0
  0x05E5 =      0   signed      0
  0x05E6 =      0   signed      0
  0x05E7 =      0   signed      0
  0x05E8 =      0   signed      0
  0x05E9 =      0   signed      0
  0x05EA =      0   signed      0
  0x05EB =      0   signed      0
  0x05EC =      0   signed      0
  0x05ED =      0   signed      0
  0x05EE =      0   signed      0
  0x05EF =      0   signed      0
  0x05F0 =      0   signed      0
  0x05F1 =      0   signed      0
  0x05F2 =      0   signed      0
  0x05F3 =      0   signed      0
  0x05F4 =      0   signed      0
  0x05F5 =      0   signed      0
  0x05F6 =      0   signed      0
  0x05F7 =      0   signed      0
  0x05F8 =      0   signed      0
  0x05F9 =      0   signed      0
  0x05FA =      0   signed      0
  0x05FB =      0   signed      0
  0x05FC =      0   signed      0
  0x05FD =      0   signed      0
  0x05FE =      0   signed      0
  0x05FF =      0   signed      0
  0x0600 =      0   signed      0
  0x0601 =      0   signed      0
  0x0602 =      0   signed      0
  0x0603 =      0   signed      0
  0x0604 =      0   signed      0
  0x0605 =      0   signed      0
  0x0606 =      0   signed      0
  0x0607 =      0   signed      0
  0x0608 =      0   signed      0
  0x0609 =      0   signed      0
  0x060A =      0   signed      0
  0x060B =      0   signed      0
  0x060C =      0   signed      0
  0x060D =      0   signed      0
  0x060E =      0   signed      0
  0x060F =      0   signed      0
  0x0610 =      0   signed      0
  0x0611 =      0   signed      0
  0x0612 =      0   signed      0
  0x0613 =      0   signed      0
  0x0614 =      0   signed      0
  0x0615 =      0   signed      0
  0x0616 =      0   signed      0
  0x0617 =      0   signed      0
  0x0618 =      0   signed      0
  0x0619 =      0   signed      0
  0x061A =      0   signed      0
  0x061B =      0   signed      0
  0x061C =      0   signed      0
  0x061D =      0   signed      0
  0x061E =      0   signed      0
  0x061F =      0   signed      0
  0x0620 =      0   signed      0
  0x0621 =      0   signed      0
  0x0622 =      0   signed      0
  0x0623 =      0   signed      0
  0x0624 =      0   signed      0
  0x0625 =      0   signed      0
  0x0626 =      0   signed      0
  0x0627 =      0   signed      0
  0x0628 =      0   signed      0
  0x0629 =      0   signed      0
  0x062A =      0   signed      0
  0x062B =      0   signed      0
  0x062C =      0   signed      0
  0x062D =      0   signed      0
  0x062E =      0   signed      0
  0x062F =      0   signed      0
  0x0630 =      0   signed      0
  0x0631 =      0   signed      0
  0x0632 =      0   signed      0
  0x0633 =      0   signed      0
  0x0634 =      0   signed      0
  0x0635 =      0   signed      0
  0x0636 =      0   signed      0
  0x0637 =      0   signed      0
  0x0638 =      0   signed      0
  0x0639 =      0   signed      0
  0x063A =      0   signed      0
  0x063B =      0   signed      0
  0x063C =      0   signed      0
  0x063D =      0   signed      0
  0x063E =      0   signed      0
  0x063F =      0   signed      0
  0x0640 =      0   signed      0
  0x0641 =      0   signed      0
  0x0642 =      0   signed      0
  0x0643 =      0   signed      0
  0x0644 =      0   signed      0
  0x0645 =      0   signed      0
  0x0646 =      0   signed      0
  0x0647 =      0   signed      0
  0x0648 =      0   signed      0
  0x0649 =      0   signed      0
  0x064A =      0   signed      0
  0x064B =      0   signed      0
  0x064C =      0   signed      0
  0x064D =      0   signed      0
  0x064E =      0   signed      0
  0x064F =      0   signed      0
  0x0650 =      0   signed      0
  0x0651 =      0   signed      0
  0x0652 =      0   signed      0
  0x0653 =      0   signed      0
  0x0654 =      0   signed      0
  0x0655 =      0   signed      0
  0x0656 =      0   signed      0
  0x0657 =      0   signed      0
  0x0658 =      0   signed      0
  0x0659 =      0   signed      0
  0x065A =      0   signed      0
  0x065B =      0   signed      0
  0x065C =      0   signed      0
  0x065D =      0   signed      0
  0x065E =      0   signed      0
  0x065F =      0   signed      0
  0x0660 =      0   signed      0
  0x0661 =      0   signed      0
  0x0662 =      0   signed      0
  0x0663 =      0   signed      0
  0x0664 =      0   signed      0
  0x0665 =      0   signed      0
  0x0666 =      0   signed      0
  0x0667 =      0   signed      0
  0x0668 =      0   signed      0
  0x0669 =      0   signed      0
  0x066A =      0   signed      0
  0x066B =      0   signed      0
  0x066C =      0   signed      0
  0x066D =      0   signed      0
  0x066E =      0   signed      0
  0x066F =      0   signed      0
  0x0670 =      0   signed      0
  0x0671 =      0   signed      0
  0x0672 =      0   signed      0
  0x0673 =      0   signed      0
  0x0674 =      0   signed      0
  0x0675 =      0   signed      0
  0x0676 =      0   signed      0
  0x0677 =      0   signed      0
  0x0678 =      0   signed      0
  0x0679 =      0   signed      0
  0x067A =      0   signed      0
  0x067B =      0   signed      0
  0x067C =      0   signed      0
  0x067D =      0   signed      0
  0x067E =      0   signed      0
  0x067F =      0   signed      0
  0x0680 =      0   signed      0
  0x0681 =      0   signed      0
  0x0682 =      0   signed      0
  0x0683 =      0   signed      0
  0x0684 =      0   signed      0
  0x0685 =      0   signed      0
  0x0686 =      0   signed      0
  0x0687 =      0   signed      0
  0x0688 =      0   signed      0
  0x0689 =      0   signed      0
  0x068A =      0   signed      0
  0x068B =      0   signed      0
  0x068C =      0   signed      0
  0x068D =      0   signed      0
  0x068E =      0   signed      0
  0x068F =      0   signed      0
  0x0690 =      0   signed      0
  0x0691 =      0   signed      0
  0x0692 =      0   signed      0
  0x0693 =      0   signed      0
  0x0694 =      0   signed      0
  0x0695 =      0   signed      0
  0x0696 =      0   signed      0
  0x0697 =      0   signed      0
  0x0698 =      0   signed      0
  0x0699 =      0   signed      0
  0x069A =      0   signed      0
  0x069B =      0   signed      0
  0x069C =      0   signed      0
  0x069D =      0   signed      0
  0x069E =      0   signed      0
  0x069F =      0   signed      0
  0x06A0 =      0   signed      0
  0x06A1 =      0   signed      0
  0x06A2 =      0   signed      0
  0x06A3 =      0   signed      0
  0x06A4 =      0   signed      0
  0x06A5 =      0   signed      0
  0x06A6 =      0   signed      0
  0x06A7 =      0   signed      0
  0x06A8 =      0   signed      0
  0x06A9 =      0   signed      0
  0x06AA =      0   signed      0
  0x06AB =      0   signed      0
  0x06AC =      0   signed      0
  0x06AD =      0   signed      0
  0x06AE =      0   signed      0
  0x06AF =      0   signed      0
  0x06B0 =      0   signed      0
  0x06B1 =      0   signed      0
  0x06B2 =      0   signed      0
  0x06B3 =      0   signed      0
  0x06B4 =      0   signed      0
  0x06B5 =      0   signed      0
  0x06B6 =      0   signed      0
  0x06B7 =      0   signed      0
  0x06B8 =      0   signed      0
  0x06B9 =      0   signed      0
  0x06BA =      0   signed      0
  0x06BB =      0   signed      0
  0x06BC =      0   signed      0
  0x06BD =      0   signed      0
  0x06BE =      0   signed      0
  0x06BF =      0   signed      0
  0x06C0 =      0   signed      0
  0x06C1 =      0   signed      0
  0x06C2 =      0   signed      0
  0x06C3 =      0   signed      0
  0x06C4 =      0   signed      0
  0x06C5 =      0   signed      0
  0x06C6 =      0   signed      0
  0x06C7 =      0   signed      0
  0x06C8 =      0   signed      0
  0x06C9 =      0   signed      0
  0x06CA =      0   signed      0
  0x06CB =      0   signed      0
  0x06CC =      0   signed      0
  0x06CD =      0   signed      0
  0x06CE =      0   signed      0
  0x06CF =      0   signed      0
  0x06D0 =      0   signed      0
  0x06D1 =      0   signed      0
  0x06D2 =      0   signed      0
  0x06D3 =      0   signed      0
  0x06D4 =      0   signed      0
  0x06D5 =      0   signed      0
  0x06D6 =      0   signed      0
  0x06D7 =      0   signed      0
  0x06D8 =      0   signed      0
  0x06D9 =      0   signed      0
  0x06DA =      0   signed      0
  0x06DB =      0   signed      0
  0x06DC =      0   signed      0
  0x06DD =      0   signed      0
  0x06DE =      0   signed      0
  0x06DF =      0   signed      0
  0x06E0 =      0   signed      0
  0x06E1 =      0   signed      0
  0x06E2 =      0   signed      0
  0x06E3 =      0   signed      0
  0x06E4 =      0   signed      0
  0x06E5 =      0   signed      0
  0x06E6 =      0   signed      0
  0x06E7 =      0   signed      0
  0x06E8 =      0   signed      0
  0x06E9 =      0   signed      0
  0x06EA =      0   signed      0
  0x06EB =      0   signed      0
  0x06EC =      0   signed      0
  0x06ED =      0   signed      0
  0x06EE =      0   signed      0
  0x06EF =      0   signed      0
  0x06F0 =      0   signed      0
  0x06F1 =      0   signed      0
  0x06F2 =      0   signed      0
  0x06F3 =      0   signed      0
  0x06F4 =      0   signed      0
  0x06F5 =      0   signed      0
  0x06F6 =      0   signed      0
  0x06F7 =      0   signed      0
  0x06F8 =      0   signed      0
  0x06F9 =      0   signed      0
  0x06FA =      0   signed      0
  0x06FB =      0   signed      0
  0x06FC =      0   signed      0
  0x06FD =      0   signed      0
  0x06FE =      0   signed      0
  0x06FF =      0   signed      0
  0x0700 =      0   signed      0
  0x0701 =      0   signed      0
  0x0702 =      0   signed      0
  0x0703 =      0   signed      0
  0x0704 =      0   signed      0
  0x0705 =      0   signed      0
  0x0706 =      0   signed      0
  0x0707 =      0   signed      0
  0x0708 =      0   signed      0
  0x0709 =      0   signed      0
  0x070A =      0   signed      0
  0x070B =      0   signed      0
  0x070C =      0   signed      0
  0x070D =      0   signed      0
  0x070E =      0   signed      0
  0x070F =      0   signed      0
  0x0710 =      0   signed      0
  0x0711 =      0   signed      0
  0x0712 =      0   signed      0
  0x0713 =      0   signed      0
  0x0714 =      0   signed      0
  0x0715 =      0   signed      0
  0x0716 =      0   signed      0
  0x0717 =      0   signed      0
  0x0718 =      0   signed      0
  0x0719 =      0   signed      0
  0x071A =      0   signed      0
  0x071B =      0   signed      0
  0x071C =      0   signed      0
  0x071D =      0   signed      0
  0x071E =      0   signed      0
  0x071F =      0   signed      0
  0x0720 =      0   signed      0
  0x0721 =      0   signed      0
  0x0722 =      0   signed      0
  0x0723 =      0   signed      0
  0x0724 =      0   signed      0
  0x0725 =      0   signed      0
  0x0726 =      0   signed      0
  0x0727 =      0   signed      0
  0x0728 =      0   signed      0
  0x0729 =      0   signed      0
  0x072A =      0   signed      0
  0x072B =      0   signed      0
  0x072C =      0   signed      0
  0x072D =      0   signed      0
  0x072E =      0   signed      0
  0x072F =      0   signed      0
  0x0730 =      0   signed      0
  0x0731 =      0   signed      0
  0x0732 =      0   signed      0
  0x0733 =      0   signed      0
  0x0734 =      0   signed      0
  0x0735 =      0   signed      0
  0x0736 =      0   signed      0
  0x0737 =      0   signed      0
  0x0738 =      0   signed      0
  0x0739 =      0   signed      0
  0x073A =      0   signed      0
  0x073B =      0   signed      0
  0x073C =      0   signed      0
  0x073D =      0   signed      0
  0x073E =      0   signed      0
  0x073F =      0   signed      0
  0x0740 =      0   signed      0
  0x0741 =      0   signed      0
  0x0742 =      0   signed      0
  0x0743 =      0   signed      0
  0x0744 =      0   signed      0
  0x0745 =      0   signed      0
  0x0746 =      0   signed      0
  0x0747 =      0   signed      0
  0x0748 =      0   signed      0
  0x0749 =      0   signed      0
  0x074A =      0   signed      0
  0x074B =      0   signed      0
  0x074C =      0   signed      0
  0x074D =      0   signed      0
  0x074E =      0   signed      0
  0x074F =      0   signed      0
  0x0750 =      0   signed      0
  0x0751 =      0   signed      0
  0x0752 =      0   signed      0
  0x0753 =      0   signed      0
  0x0754 =      0   signed      0
  0x0755 =      0   signed      0
  0x0756 =      0   signed      0
  0x0757 =      0   signed      0
  0x0758 =      0   signed      0
  0x0759 =      0   signed      0
  0x075A =      0   signed      0
  0x075B =      0   signed      0
  0x075C =      0   signed      0
  0x075D =      0   signed      0
  0x075E =      0   signed      0
  0x075F =      0   signed      0
  0x0760 =      0   signed      0
  0x0761 =      0   signed      0
  0x0762 =      0   signed      0
  0x0763 =      0   signed      0
  0x0764 =      0   signed      0
  0x0765 =      0   signed      0
  0x0766 =      0   signed      0
  0x0767 =      0   signed      0
  0x0768 =      0   signed      0
  0x0769 =      0   signed      0
  0x076A =      0   signed      0
  0x076B =      0   signed      0
  0x076C =      0   signed      0
  0x076D =      0   signed      0
  0x076E =      0   signed      0
  0x076F =      0   signed      0
  0x0770 =      0   signed      0
  0x0771 =      0   signed      0
  0x0772 =      0   signed      0
  0x0773 =      0   signed      0
  0x0774 =      0   signed      0
  0x0775 =      0   signed      0
  0x0776 =      0   signed      0
  0x0777 =      0   signed      0
  0x0778 =      0   signed      0
  0x0779 =      0   signed      0
  0x077A =      0   signed      0
  0x077B =      0   signed      0
  0x077C =      0   signed      0
  0x077D =      0   signed      0
  0x077E =      0   signed      0
  0x077F =      0   signed      0
  0x0780 =      0   signed      0
  0x0781 =      0   signed      0
  0x0782 =      0   signed      0
  0x0783 =      0   signed      0
  0x0784 =      0   signed      0
  0x0785 =      0   signed      0
  0x0786 =      0   signed      0
  0x0787 =      0   signed      0
  0x0788 =      0   signed      0
  0x0789 =      0   signed      0
  0x078A =      0   signed      0
  0x078B =      0   signed      0
  0x078C =      0   signed      0
  0x078D =      0   signed      0
  0x078E =      0   signed      0
  0x078F =      0   signed      0
  0x0790 =      0   signed      0
  0x0791 =      0   signed      0
  0x0792 =      0   signed      0
  0x0793 =      0   signed      0
  0x0794 =      0   signed      0
  0x0795 =      0   signed      0
  0x0796 =      0   signed      0
  0x0797 =      0   signed      0
  0x0798 =      0   signed      0
  0x0799 =      0   signed      0
  0x079A =      0   signed      0
  0x079B =      0   signed      0
  0x079C =      0   signed      0
  0x079D =      0   signed      0
  0x079E =      0   signed      0
  0x079F =      0   signed      0
  0x07A0 =      0   signed      0
  0x07A1 =      0   signed      0
  0x07A2 =      0   signed      0
  0x07A3 =      0   signed      0
  0x07A4 =      0   signed      0
  0x07A5 =      0   signed      0
  0x07A6 =      0   signed      0
  0x07A7 =      0   signed      0
  0x07A8 =      0   signed      0
  0x07A9 =      0   signed      0
  0x07AA =      0   signed      0
  0x07AB =      0   signed      0
  0x07AC =      0   signed      0
  0x07AD =      0   signed      0
  0x07AE =      0   signed      0
  0x07AF =      0   signed      0
  0x07B0 =      0   signed      0
  0x07B1 =      0   signed      0
  0x07B2 =      0   signed      0
  0x07B3 =      0   signed      0
  0x07B4 =      0   signed      0
  0x07B5 =      0   signed      0
  0x07B6 =      0   signed      0
  0x07B7 =      0   signed      0
  0x07B8 =      0   signed      0
  0x07B9 =      0   signed      0
  0x07BA =      0   signed      0
  0x07BB =      0   signed      0
  0x07BC =      0   signed      0
  0x07BD =      0   signed      0
  0x07BE =      0   signed      0
  0x07BF =      0   signed      0
  0x07C0 =      0   signed      0
  0x07C1 =      0   signed      0
  0x07C2 =      0   signed      0
  0x07C3 =      0   signed      0
  0x07C4 =      0   signed      0
  0x07C5 =      0   signed      0
  0x07C6 =      0   signed      0
  0x07C7 =      0   signed      0
  0x07C8 =      0   signed      0
  0x07C9 =      0   signed      0
  0x07CA =      0   signed      0
  0x07CB =      0   signed      0
  0x07CC =      0   signed      0
  0x07CD =      0   signed      0
  0x07CE =      0   signed      0
  0x07CF =      0   signed      0
  0x07D0 =      1   signed      1   <-- non-zero
  0x07D1 =      1   signed      1   <-- non-zero
  0x07D2 =      0   signed      0
  0x07D3 =  26233   signed  26233   <-- non-zero
  0x07D4 =  14676   signed  14676   <-- non-zero
  0x07D5 =      0   signed      0
  0x07D6 =      0   signed      0
  0x07D7 =      0   signed      0
  0x07D8 =      0   signed      0
  0x07D9 =      0   signed      0
  0x07DA =      0   signed      0
  0x07DB =      0   signed      0
  0x07DC =      0   signed      0
  0x07DD =      0   signed      0
  0x07DE =      0   signed      0
  0x07DF =      0   signed      0
  0x07E0 =      0   signed      0
  0x07E1 =      0   signed      0
  0x07E2 =      0   signed      0
  0x07E3 =      0   signed      0
  0x07E4 =      0   signed      0
  0x07E5 =      0   signed      0
  0x07E6 =      0   signed      0
  0x07E7 =      0   signed      0
  0x07E8 =      0   signed      0
  0x07E9 =      0   signed      0
  0x07EA =      0   signed      0
  0x07EB =      0   signed      0
  0x07EC =      0   signed      0
  0x07ED =      0   signed      0
  0x07EE =      0   signed      0
  0x07EF =      0   signed      0
  0x07F0 =      0   signed      0
  0x07F1 =      0   signed      0
  0x07F2 =      0   signed      0
  0x07F3 =      0   signed      0
  0x07F4 =      0   signed      0
  0x07F5 =      0   signed      0
  0x07F6 =      0   signed      0
  0x07F7 =      0   signed      0
  0x07F8 =      0   signed      0
  0x07F9 =      0   signed      0
  0x07FA =      0   signed      0
  0x07FB =      0   signed      0
  0x07FC =      0   signed      0
  0x07FD =      0   signed      0
  0x07FE =      0   signed      0
  0x07FF =      0   signed      0

=== float interpretations of adjacent pairs ===
  0x000F/0x0010   word-swapped 1.5
  0x0010/0x0011   big-endian 1.503999948501587
  0x0024/0x0025   word-swapped 1.1953184604644775
  0x0025/0x0026   big-endian 1.2000000476837158
  0x0044/0x0045   word-swapped 1
  0x0045/0x0046   big-endian 1
  0x010F/0x0110   word-swapped 1368
  0x0110/0x0111   big-endian 1372
  0x0111/0x0112   word-swapped 40.125
  0x0112/0x0113   big-endian 40
  0x011F/0x0120   word-swapped 2352
  0x0120/0x0121   big-endian 2366
  0x0121/0x0122   word-swapped 70.4375
  0x0122/0x0123   big-endian 70
  0x012F/0x0130   word-swapped 2832
  0x0130/0x0131   big-endian 2846
  0x0131/0x0132   word-swapped 90.4375
  0x0132/0x0133   big-endian 90
  0x014F/0x0150   word-swapped 1
  0x0150/0x0151   big-endian 1
  0x018F/0x0190   word-swapped 1.484375
  0x0190/0x0191   big-endian 1.4863202571868896   |   word-swapped 1.4863202571868896
  0x0191/0x0192   big-endian 1.484375
  0x020F/0x0210   word-swapped 1.015625
  0x0210/0x0211   big-endian 1.0232558250427246
saved tools/scan_results.json

2048 answered, 44 non-zero
